date,game_id,status,home_team,home_team_id,home_score,home_outcome,visitor_team,visitor_team_id,visitor_score,visitor_outcome,home_conference,visitor_conference,time,overtime,is_shootout_win
2024-08-23,3082,FINAL,Danvers,4103,42.5,1.0,Bishop Fenwick,4043,29.5,0.0,Northeastern,Catholic Central,3:30 P.M.,,0
2024-08-23,3292,FINAL,Bedford,4031,26.5,0.0,Burlington,4065,46.5,1.0,Dual County,Middlesex,9:00 A.M.,,0
2024-08-23,42274,FINAL,Apponequet,4011,257.0,1.0,Braintree,4051,303.0,0.0,South Coast,Bay State,,,0
2024-08-23,42275,FINAL,Apponequet,4011,257.0,1.0,Durfee,4122,303.0,0.0,South Coast,Big Three,,,0
2024-08-23,43431,FINAL,Bellingham,4033,286.0,0.0,Medway,4243,266.0,1.0,Tri-Valley,Tri-Valley,,,0
2024-08-25,2409,UPCOMING,Braintree,4051,,,Brookline,4059,,,Bay State,Bay State,3:30 P.M.,,0
2024-08-25,43570,FINAL,Bellingham,4033,268.0,0.0,Norton,4295,253.0,1.0,Tri-Valley,Tri-Valley,,,0
2024-08-26,2503,UPCOMING,Lee,4206,,,Taconic,4385,,,Berkshire,Berkshire,3:30 P.M.,,0
2024-08-26,2515,UPCOMING,Lenox,4532,,,East Longmeadow,4127,,,Berkshire,Valley,3:30 P.M.,,0
2024-08-26,2528,UPCOMING,Mt. Everett,4533,,,Monument Mtn.,4260,,,Berkshire,Berkshire,3:30 P.M.,,0
2024-08-26,3212,POSTPONED,Blackstone Valley,4046,,,Monty Tech,4259,,,Colonial,Colonial,3:00 P.M.,,0
2024-08-26,3328,POSTPONED,Bellingham,4033,,,Hopedale,4507,,,Tri-Valley,Dual Valley,2:00 P.M.,,0
2024-08-26,4130,UPCOMING,Algonquin,4005,,,Nashoba,4267,,,Mid-Wach,Mid-Wach,3:30 P.M.,,0
2024-08-26,5195,FINAL,Westwood,4424,224.0,1.0,Medfield,4241,242.0,0.0,Tri-Valley,Tri-Valley,3:30 P.M.,,0
2024-08-26,5270,FINAL,Essex Tech,4745,169.0,0.0,Ipswich,4190,177.0,1.0,Cape Ann,Cape Ann,2:40 P.M.,,0
2024-08-26,5275,FINAL,Peabody,4306,28.5,0.0,Danvers,4103,43.5,1.0,Northeastern,Northeastern,3:00 P.M.,,0
2024-08-26,5371,FINAL,Apponequet,4011,247.0,1.0,Greater New Bedford,4156,248.0,0.0,South Coast,South Coast,1:30 P.M.,,0
2024-08-26,41603,FINAL,Wakefield,4402,39.5,1.0,Lexington,4209,32.5,0.0,Middlesex,Middlesex,,,0
2024-08-26,43361,FINAL,Saugus,4341,5.5,0.0,Swampscott,4383,65.5,1.0,Northeastern,Northeastern,,,0
2024-08-26,43408,FINAL,Melrose,4244,46.0,1.0,Watertown,4409,26.0,0.0,Middlesex,Middlesex,,,0
2024-08-27,2439,FINAL,Milton,4252,94.0,1.0,Newton North,4279,80.0,0.0,Bay State,Bay State,3:30 P.M.,,0
2024-08-27,2483,FINAL,Weymouth,4425,95.0,1.0,Walpole,4404,90.0,0.0,Bay State,Bay State,3:00 P.M.,,0
2024-08-27,2949,FINAL,Falmouth,4134,285.0,0.0,Sandwich,4340,269.0,1.0,Cape &#38; Islands,South Shore,3:30 P.M.,,0
2024-08-27,3017,FINAL,Lynnfield,4223,183.0,1.0,Amesbury,4007,136.0,0.0,Cape Ann,Cape Ann,2:30 P.M.,,0
2024-08-27,3045,FINAL,Pentucket,4309,129.0,0.0,Ipswich,4190,106.0,1.0,Cape Ann,Cape Ann,4:00 P.M.,,0
2024-08-27,3054,FINAL,Manchester Essex,4229,143.0,1.0,Triton,4395,129.0,0.0,Cape Ann,Cape Ann,3:30 P.M.,,0
2024-08-27,3086,FINAL,Bishop Stang,4045,170.0,0.0,Duxbury,4123,200.0,1.0,Catholic Central,Patriot,3:00 P.M.,,0
2024-08-27,3128,FINAL,Malden Catholic,4228,39.5,1.0,Danvers,4103,32.5,0.0,Catholic Conference,Northeastern,3:00 P.M.,,0
2024-08-27,3293,FINAL,Bedford,4031,30.5,0.0,Lexington,4209,41.5,1.0,Dual County,Middlesex,3:30 P.M.,,0
2024-08-27,3329,FINAL,Hopedale,4507,169.0,1.0,Maynard,4239,173.0,0.0,Dual Valley,Mid-Wach,2:30 P.M.,,0
2024-08-27,3347,FINAL,Sutton,4512,195.0,1.0,Millbury,4250,197.0,0.0,Dual Valley,SWCL,3:00 P.M.,,0
2024-08-27,3826,FINAL,Taunton,4388,172.0,0.0,King Philip,4197,146.0,1.0,Hockomock,Hockomock,3:00 P.M.,,0
